,Location Name,Part Name,Received Date,Kitting Boxing Date,CycleCount,Serial Number,Parameter,DC_Status,Lower Limit,Measurement MIN,Measurement MAX,Measurement AVG,Upper Limit
1590,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
1591,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1592,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
1593,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.336,0.336,0.336,0.364
1594,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.129,0.129,0.129,0.141
1595,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1596,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,Surface Roughness- Post Blast,Pass,200.0,227.0,269.0,243.75,300.0
1597,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,Inner Cells,Pass,0.0,320.0,562.0,444.0,1000.0
1598,Location 2,Part 1,06/11/2018 20:18,6/20/2018 8:16:20 PM,24,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1599,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,Incoming Weight,Pass,15.0,31.0,31.0,31.0,50.0
1600,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
1601,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1602,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
1603,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
1604,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
1605,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
1606,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,Surface Roughness- Post Blast,Pass,200.0,253.0,300.0,279.0,300.0
1607,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,Inner Cells,Pass,0.0,349.0,555.0,454.5,1000.0
1608,Location 2,Part 1,07/10/2018 1:15,7/19/2018 8:19:23 PM,25,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1609,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,Incoming Weight,Pass,15.0,30.2,30.2,30.2,50.0
1610,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,Post Strip Weight,Pass,15.0,18.8,18.8,18.8,50.0
1611,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1612,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.645,17.645,17.645,17.656
1613,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
1614,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
1615,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
1616,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,Surface Roughness- Post Blast,Pass,200.0,215.0,254.0,236.75,300.0
1617,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,Inner Cells,Pass,0.0,393.0,590.0,455.5,1000.0
1618,Location 2,Part 1,8/15/2018 12:09:43 AM,8/27/2018 9:41:43 PM,26,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1619,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,Incoming Weight,Pass,15.0,30.8,30.8,30.8,50.0
1620,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
1621,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1622,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
1623,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.335,0.335,0.335,0.364
1624,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.129,0.129,0.129,0.141
1625,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1626,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,Surface Roughness- Post Blast,Pass,200.0,263.0,298.0,277.75,300.0
1627,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,Inner Cells,Pass,0.0,270.0,366.0,303.3333333,1000.0
1628,Location 2,Part 1,9/18/2018 12:58:45 AM,9/27/2018 2:10:12 PM,27,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
1629,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,Incoming Weight,Pass,15.0,28.8,28.8,28.8,50.0
1630,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,Post Strip Weight,Pass,15.0,18.4,18.4,18.4,50.0
1631,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1632,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
1633,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
1634,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
1635,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1636,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,Surface Roughness- Post Blast,Pass,200.0,279.0,315.0,295.0,300.0
1637,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,Inner Cells,Pass,0.0,417.0,655.0,545.3333333,1000.0
1638,Location 2,Part 1,10/10/2018 12:42,10/17/2018 12:09:08 AM,28,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1639,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,Incoming Weight,Pass,15.0,30.4,30.4,30.4,50.0
1640,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
1641,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1642,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
1643,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
1644,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.13,0.13,0.13,0.141
1645,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1646,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,Surface Roughness- Post Blast,Pass,200.0,213.0,256.0,226.5,300.0
1647,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,Inner Cells,Pass,0.0,273.0,385.0,316.1666667,1000.0
1648,Location 2,Part 1,11/09/2018 19:57,11/17/2018 12:35:05 AM,29,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1649,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,Incoming Weight,Pass,15.0,27.8,27.8,27.8,50.0
1650,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,Post Strip Weight,Pass,15.0,18.2,18.2,18.2,50.0
1651,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1652,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
1653,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
1654,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
1655,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1656,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,Surface Roughness- Post Blast,Pass,200.0,266.0,301.0,288.75,300.0
1657,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,Inner Cells,Pass,0.0,345.0,601.0,515.1666667,1000.0
1658,Location 2,Part 1,12/05/2018 20:29,12/18/2018 2:24:15 AM,30,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1659,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,Incoming Weight,Pass,15.0,28.6,28.6,28.6,50.0
1660,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
1661,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1662,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.646,17.646,17.646,17.656
1663,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.334,0.334,0.334,0.364
1664,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
1665,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1666,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,Surface Roughness- Post Blast,Pass,200.0,234.0,295.0,272.0,300.0
1667,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,Inner Cells,Pass,0.0,200.0,218.0,209.0,1000.0
1668,Location 2,Part 1,1/15/2019 12:08:01 PM,1/28/2019 5:24:24 PM,31,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1669,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,Incoming Weight,Pass,15.0,31.4,31.4,31.4,50.0
1670,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
1671,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1672,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.647,17.647,17.647,17.656
1673,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.333,0.333,0.333,0.364
1674,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
1675,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1676,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,Surface Roughness- Post Blast,Pass,200.0,287.0,300.0,294.25,300.0
1677,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,Inner Cells,Pass,0.0,258.0,400.0,308.5,1000.0
1678,Location 2,Part 1,2/18/2019 3:51:59 PM,2/25/2019 6:28:20 PM,32,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1679,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,Incoming Weight,Pass,15.0,30.0,30.0,30.0,50.0
1680,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,Post Strip Weight,Pass,15.0,18.0,18.0,18.0,50.0
1681,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1682,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.647,17.647,17.647,17.656
1683,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.333,0.333,0.333,0.364
1684,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
1685,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1686,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,Surface Roughness- Post Blast,Pass,200.0,279.0,304.0,291.5,300.0
1687,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,Inner Cells,Pass,0.0,370.0,687.0,514.8333333,1000.0
1688,Location 2,Part 1,3/20/2019 11:49:56 AM,3/28/2019 2:39:03 AM,33,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,1.0,1.0,1.0,1.0
1689,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,Incoming Weight,Pass,15.0,27.4,27.4,27.4,50.0
1690,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,Post Strip Weight,Pass,15.0,17.2,17.2,17.2,50.0
1691,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1692,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.648,17.648,17.648,17.656
1693,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.332,0.332,0.332,0.364
1694,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.128,0.128,0.128,0.141
1695,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1696,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,Surface Roughness- Post Blast,Pass,200.0,243.0,300.0,280.75,300.0
1697,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,Inner Cells,Pass,0.0,222.0,497.0,338.5,1000.0
1698,Location 2,Part 1,04/09/2019 14:04,4/16/2019 10:21:46 PM,34,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1699,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,Incoming Weight,Pass,15.0,30.6,30.6,30.6,50.0
1700,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,Post Strip Weight,Pass,15.0,17.6,17.6,17.6,50.0
1701,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1702,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.648,17.648,17.648,17.656
1703,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.332,0.332,0.332,0.364
1704,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.127,0.127,0.127,0.141
1705,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,CDI - Distance,Pass,0.572,0.591,0.591,0.591,0.592
1706,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,Surface Roughness- Post Blast,Pass,200.0,278.0,300.0,291.5,300.0
1707,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,Inner Cells,Pass,0.0,545.6,673.4,601.3666667,1000.0
1708,Location 2,Part 1,05/07/2019 13:10,5/13/2019 5:45:31 PM,35,SN4,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1709,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,Incoming Weight,Pass,15.0,26.2,26.2,26.2,50.0
1710,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,Post Strip Weight,Pass,15.0,17.9,17.9,17.9,50.0
1711,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,CDI - Flatness,Pass,0.0,0.002,0.002,0.002,0.002
1712,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.649,17.649,17.649,17.656
1713,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,CDI - Upper Lip Radial Thickness,Pass,0.326,0.331,0.331,0.331,0.364
1714,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,CDI - Avg Wall Cell Thickness,Pass,0.126,0.126,0.126,0.126,0.141
1715,Location 2,Part 1,6/26/2019 12:19:07 PM,,36,SN4,CDI - Distance,Pass,0.572,0.592,0.592,0.592,0.592
1716,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,CDI - Flatness,Pass,0.0,0.001,0.001,0.001,0.002
1717,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.631,17.631,17.631,17.656
1718,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,CDI - Upper Lip Radial Thickness,Pass,0.326,0.346,0.346,0.346,0.364
1719,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1393,0.1393,0.1393,0.141
1720,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,CDI - Miscellaneous- Distance,Pass,0.572,0.581,0.581,0.581,0.592
1721,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,Surface Roughness- Post Blast,Pass,200.0,222.0,243.0,234.5,300.0
1722,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,Inner Honey Comb Ra (L1 - L6),Pass,0.0,116.0,152.0,131.1666667,1000.0
1723,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1724,Location 1,Part 1,12/18/2014 5:35:02 PM,01/12/2015 13:16,1,SN3,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1725,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,Incoming Weight,Pass,15.0,28.8,28.8,28.8,50.0
1726,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,Post Strip Weight,Pass,15.0,19.0,19.0,19.0,50.0
1727,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,CDI - Flatness,Pass,0.0,0.0012,0.0012,0.0012,0.002
1728,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6314,17.6314,17.6314,17.656
1729,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3451,0.3451,0.3451,0.364
1730,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1361,0.1361,0.1361,0.141
1731,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,CDI - Miscellaneous- Distance,Pass,0.572,0.5812,0.5812,0.5812,0.592
1732,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,Surface Roughness- Post Blast,Pass,200.0,218.0,291.0,257.5,300.0
1733,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,Inner Honey Comb Ra (L1 - L6),Pass,0.0,97.7,143.6,114.55,1000.0
1734,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1735,Location 1,Part 1,2/18/2015 11:40:54 PM,03/05/2015 14:17,2,SN3,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1736,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,Incoming Weight,Pass,15.0,30.2,30.2,30.2,50.0
1737,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,Post Strip Weight,Pass,15.0,19.8,19.8,19.8,50.0
1738,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,CDI - Flatness,Pass,0.0,0.0012,0.0012,0.0012,0.002
1739,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6319,17.6319,17.6319,17.656
1740,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3449,0.3449,0.3449,0.364
1741,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,CDI - Avg Wall Cell Thickness,Pass,0.126,0.1359,0.1359,0.1359,0.141
1742,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,CDI - Miscellaneous- Distance,Pass,0.572,0.582,0.582,0.582,0.592
1743,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,Surface Roughness- Post Blast,Pass,200.0,250.5,270.3,258.75,300.0
1744,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,Inner Honey Comb Ra (L1 - L6),Pass,0.0,69.1,146.4,99.31666667,1000.0
1745,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,"UV Inspection 1=Pass, 0=Fail",Pass,0.0,1.0,1.0,1.0,1.0
1746,Location 1,Part 1,3/31/2015 1:23:51 AM,04/02/2015 10:29,3,SN3,Particle Values ( <1.0 p/cm2 at 0.3um),Pass,0.0,0.0,0.0,0.0,1.0
1747,Location 1,Part 1,10/08/2015 0:13,10/19/2015 3:27:55 PM,4,SN3,Incoming Weight,Pass,15.0,32.0,32.0,32.0,50.0
1748,Location 1,Part 1,10/08/2015 0:13,10/19/2015 3:27:55 PM,4,SN3,Post Strip Weight,Pass,15.0,19.8,19.8,19.8,50.0
1749,Location 1,Part 1,10/08/2015 0:13,10/19/2015 3:27:55 PM,4,SN3,CDI - Flatness,Pass,0.0,0.0011,0.0011,0.0011,0.002
1750,Location 1,Part 1,10/08/2015 0:13,10/19/2015 3:27:55 PM,4,SN3,CDI - Diameter (Inner)- Post Strip,Pass,17.608,17.6324,17.6324,17.6324,17.656
1751,Location 1,Part 1,10/08/2015 0:13,10/19/2015 3:27:55 PM,4,SN3,CDI - Upper Lip Radial Thickness,Pass,0.326,0.3441,0.3441,0.3441,0.364
